gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
001690,14593,2021-09-30,2021-12-31,2022-02-28,43.440,0.025,19.566,27.158,27.338,27.338,27.338,7.123,24.008,0.145,0.266,0.339,0.309,0.460,0.309,0.296,0.374,1.531,0.620,0.133,1.531,0.594,1.531,2.159,0.679,0.498,0.379,0.621,0.709,0.621,0.025,0.021,0.228,0.044,0.351,0.359,0.980,0.124,0.431,0.389,1.053,0.922,0.361,0.907,6.844,1.640,0.808,0.726,4.212,38.229,43.281,0.530,1.028,1.075,,35.751,1.082,8.238,3.914,2.135,5.637,41.252,0.061,0.000,0.000,-0.033,37.461,,.533%,AAPL,03783310
001690,14593,2021-09-30,2021-12-31,2022-03-31,45.622,0.025,19.566,28.719,28.909,28.909,28.909,7.480,25.214,0.145,0.266,0.339,0.309,0.460,0.309,0.296,0.374,1.531,0.620,0.133,1.531,0.594,1.531,2.159,0.679,0.498,0.379,0.621,0.709,0.621,0.025,0.021,0.228,0.044,0.351,0.359,0.980,0.124,0.431,0.389,1.053,0.922,0.361,0.907,6.844,1.640,0.808,0.726,4.212,38.229,43.281,0.530,1.028,1.075,,35.751,1.082,8.238,3.914,2.135,5.637,41.252,0.061,0.000,0.000,-0.033,39.343,,.504%,AAPL,03783310
001690,14593,2021-09-30,2021-12-31,2022-04-30,41.134,0.025,19.566,25.929,26.101,26.101,26.101,6.744,22.733,0.145,0.266,0.339,0.309,0.460,0.309,0.296,0.374,1.531,0.620,0.133,1.531,0.594,1.531,2.159,0.679,0.498,0.379,0.621,0.709,0.621,0.025,0.021,0.228,0.044,0.351,0.359,0.980,0.124,0.431,0.389,1.053,0.922,0.361,0.907,6.844,1.640,0.808,0.726,4.212,38.229,43.281,0.530,1.028,1.075,,35.751,1.082,8.238,3.914,2.135,5.637,41.252,0.061,0.000,0.000,-0.033,35.472,,.558%,AAPL,03783310
001690,14593,2021-09-30,2022-03-31,2022-05-31,37.152,0.024,20.716,23.968,24.162,24.162,24.162,6.241,20.691,0.145,0.264,0.338,0.309,0.462,0.308,0.293,0.373,1.519,0.619,0.133,1.519,0.591,1.519,2.365,0.693,0.505,0.380,0.620,0.714,0.620,0.025,0.022,0.209,0.044,0.377,0.355,0.959,0.132,0.444,0.380,1.028,0.916,0.361,0.909,6.875,1.631,0.811,0.731,4.297,38.449,43.857,0.472,0.979,1.024,,35.945,1.093,7.875,3.740,2.200,5.790,125.779,0.063,0.000,0.000,-0.041,35.742,,.618%,AAPL,03783310
001690,14593,2021-09-30,2022-03-31,2022-06-30,33.937,0.024,20.716,22.016,22.195,22.195,22.195,5.701,18.901,0.145,0.264,0.338,0.309,0.462,0.308,0.293,0.373,1.519,0.619,0.133,1.519,0.591,1.519,2.365,0.693,0.505,0.380,0.620,0.714,0.620,0.025,0.022,0.209,0.044,0.377,0.355,0.959,0.132,0.444,0.380,1.028,0.916,0.361,0.909,6.875,1.631,0.811,0.731,4.297,38.449,43.857,0.472,0.979,1.024,,35.945,1.093,7.875,3.740,2.200,5.790,125.779,0.063,0.000,0.000,-0.041,32.650,,.673%,AAPL,03783310
001690,14593,2021-09-30,2022-03-31,2022-07-31,40.277,0.024,20.716,26.169,26.381,26.381,26.381,6.766,22.432,0.145,0.264,0.338,0.309,0.462,0.308,0.293,0.373,1.519,0.619,0.133,1.519,0.591,1.519,2.365,0.693,0.505,0.380,0.620,0.714,0.620,0.025,0.022,0.209,0.044,0.377,0.355,0.959,0.132,0.444,0.380,1.028,0.916,0.361,0.909,6.875,1.631,0.811,0.731,4.297,38.449,43.857,0.472,0.979,1.024,,35.945,1.093,7.875,3.740,2.200,5.790,125.779,0.063,0.000,0.000,-0.041,38.749,,.566%,AAPL,03783310
001690,14593,2021-09-30,2022-06-30,2022-08-31,37.437,0.026,20.755,25.732,25.944,25.944,25.944,6.520,21.372,0.148,0.257,0.334,0.305,0.462,0.304,0.286,0.367,1.494,0.616,0.133,1.494,0.584,1.494,2.645,0.689,0.505,0.381,0.619,0.729,0.619,0.026,0.022,0.195,0.045,0.394,0.352,0.963,0.150,0.458,0.366,0.977,0.892,0.361,0.910,6.880,1.628,0.816,0.737,4.447,36.891,42.626,0.427,0.933,0.977,,35.711,1.092,7.584,3.627,2.264,5.950,39.104,0.065,0.000,0.000,-0.053,43.483,,.585%,AAPL,03783310
001690,14593,2021-09-30,2022-06-30,2022-09-30,32.647,0.026,20.755,22.619,22.805,22.805,22.805,5.686,18.637,0.148,0.257,0.334,0.305,0.462,0.304,0.286,0.367,1.494,0.616,0.133,1.494,0.584,1.494,2.645,0.689,0.505,0.381,0.619,0.729,0.619,0.026,0.022,0.195,0.045,0.394,0.352,0.963,0.150,0.458,0.366,0.977,0.892,0.361,0.910,6.880,1.628,0.816,0.737,4.447,36.891,42.626,0.427,0.933,0.977,,35.711,1.092,7.584,3.627,2.264,5.950,39.104,0.065,0.000,0.000,-0.053,37.919,,.666%,AAPL,03783310
001690,14593,2021-09-30,2022-06-30,2022-10-31,36.143,0.026,20.755,25.097,25.304,25.304,25.304,6.294,20.633,0.148,0.257,0.334,0.305,0.462,0.304,0.286,0.367,1.494,0.616,0.133,1.494,0.584,1.494,2.645,0.689,0.505,0.381,0.619,0.729,0.619,0.026,0.022,0.195,0.045,0.394,0.352,0.963,0.150,0.458,0.366,0.977,0.892,0.361,0.910,6.880,1.628,0.816,0.737,4.447,36.891,42.626,0.427,0.933,0.977,,35.711,1.092,7.584,3.627,2.264,5.950,39.104,0.065,0.000,0.000,-0.053,41.980,,.600%,AAPL,03783310
001690,14593,2022-09-30,2022-09-30,2022-11-30,32.111,0.023,18.229,24.070,24.227,24.227,24.227,5.972,19.278,0.148,0.253,0.325,0.303,0.455,0.302,0.281,0.364,1.742,0.624,0.162,1.755,0.563,1.755,2.573,0.642,0.509,0.316,0.684,0.826,0.684,0.026,0.022,0.160,0.037,0.450,0.376,1.034,0.172,0.510,0.363,0.832,0.793,0.404,0.912,5.750,2.130,0.856,0.795,5.962,35.051,40.750,0.314,0.847,0.879,,37.280,1.121,7.014,3.587,2.459,7.782,,0.067,0.000,0.000,-0.064,45.717,0.805,.621%,AAPL,03783310
001690,14593,2022-09-30,2022-09-30,2022-12-31,28.068,0.023,18.229,21.127,21.265,21.265,21.265,5.220,16.851,0.148,0.253,0.325,0.303,0.455,0.302,0.281,0.364,1.742,0.624,0.162,1.755,0.563,1.755,2.573,0.642,0.509,0.316,0.684,0.826,0.684,0.026,0.022,0.160,0.037,0.450,0.376,1.034,0.172,0.510,0.363,0.832,0.793,0.404,0.912,5.750,2.130,0.856,0.795,5.962,35.051,40.750,0.314,0.847,0.879,,37.280,1.121,7.014,3.587,2.459,7.782,,0.067,0.000,0.000,-0.064,39.961,0.707,.708%,AAPL,03783310
001690,14593,2022-09-30,2022-09-30,2023-01-31,31.130,0.023,18.229,23.462,23.615,23.615,23.615,5.789,18.690,0.148,0.253,0.325,0.303,0.455,0.302,0.281,0.364,1.742,0.624,0.162,1.755,0.563,1.755,2.573,0.642,0.509,0.316,0.684,0.826,0.684,0.026,0.022,0.160,0.037,0.450,0.376,1.034,0.172,0.510,0.363,0.832,0.793,0.404,0.912,5.750,2.130,0.856,0.795,5.962,35.051,40.750,0.314,0.847,0.879,,37.280,1.121,7.014,3.587,2.459,7.782,,0.067,0.000,0.000,-0.064,44.320,0.785,.638%,AAPL,03783310
001690,14593,2022-09-30,2022-12-31,2023-02-28,32.261,0.028,19.506,24.900,25.027,25.027,25.027,6.018,21.360,0.156,0.246,0.323,0.294,0.460,0.293,0.275,0.353,1.529,0.613,0.162,1.534,0.593,1.534,3.466,0.660,0.514,0.364,0.636,0.755,0.636,0.032,0.027,0.173,0.046,0.410,0.349,0.964,0.157,0.476,0.353,0.913,0.796,0.404,0.893,6.587,1.743,0.832,0.752,4.953,30.374,35.174,0.363,0.860,0.902,,36.955,1.118,7.645,3.771,2.421,6.656,,0.071,0.000,0.000,-0.040,41.115,,.624%,AAPL,03783310
001690,14593,2022-09-30,2022-12-31,2023-03-31,35.864,0.028,19.506,27.855,27.997,27.997,27.997,6.690,23.746,0.156,0.246,0.323,0.294,0.460,0.293,0.275,0.353,1.529,0.613,0.162,1.534,0.593,1.534,3.466,0.660,0.514,0.364,0.636,0.755,0.636,0.032,0.027,0.173,0.046,0.410,0.349,0.964,0.157,0.476,0.353,0.913,0.796,0.404,0.893,6.587,1.743,0.832,0.752,4.953,30.374,35.174,0.363,0.860,0.902,,36.955,1.118,7.645,3.771,2.421,6.656,,0.071,0.000,0.000,-0.040,45.706,,.558%,AAPL,03783310
001690,14593,2022-09-30,2022-12-31,2023-04-30,36.916,0.028,19.506,28.662,28.808,28.808,28.808,6.887,24.442,0.156,0.246,0.323,0.294,0.460,0.293,0.275,0.353,1.529,0.613,0.162,1.534,0.593,1.534,3.466,0.660,0.514,0.364,0.636,0.755,0.636,0.032,0.027,0.173,0.046,0.410,0.349,0.964,0.157,0.476,0.353,0.913,0.796,0.404,0.893,6.587,1.743,0.832,0.752,4.953,30.374,35.174,0.363,0.860,0.902,,36.955,1.118,7.645,3.771,2.421,6.656,,0.071,0.000,0.000,-0.040,47.047,,.542%,AAPL,03783310
001690,14593,2022-09-30,2023-03-31,2023-05-31,37.499,0.024,19.243,29.992,30.042,30.042,30.042,7.240,25.441,0.158,0.245,0.321,0.292,0.462,0.290,0.275,0.357,1.614,0.627,0.162,1.620,0.610,1.620,3.709,0.671,0.520,0.362,0.638,0.752,0.638,0.035,0.029,0.179,0.050,0.395,0.346,0.955,0.152,0.475,0.352,0.915,0.810,0.404,0.890,6.363,1.755,0.834,0.751,5.009,28.112,32.281,0.376,0.859,0.904,,33.600,1.126,7.971,3.925,2.450,6.766,,0.075,0.000,0.000,-0.044,44.852,,.542%,AAPL,03783310
001690,14593,2022-09-30,2023-03-31,2023-06-30,40.826,0.024,19.243,32.821,32.876,32.876,32.876,7.882,27.698,0.158,0.245,0.321,0.292,0.462,0.290,0.275,0.357,1.614,0.627,0.162,1.620,0.610,1.620,3.709,0.671,0.520,0.362,0.638,0.752,0.638,0.035,0.029,0.179,0.050,0.395,0.346,0.955,0.152,0.475,0.352,0.915,0.810,0.404,0.890,6.363,1.755,0.834,0.751,5.009,28.112,32.281,0.376,0.859,0.904,,33.600,1.126,7.971,3.925,2.450,6.766,,0.075,0.000,0.000,-0.044,48.831,,.495%,AAPL,03783310
001690,14593,2022-09-30,2023-03-31,2023-07-31,41.311,0.024,19.243,33.240,33.297,33.297,33.297,7.976,28.027,0.158,0.245,0.321,0.292,0.462,0.290,0.275,0.357,1.614,0.627,0.162,1.620,0.610,1.620,3.709,0.671,0.520,0.362,0.638,0.752,0.638,0.035,0.029,0.179,0.050,0.395,0.346,0.955,0.152,0.475,0.352,0.915,0.810,0.404,0.890,6.363,1.755,0.834,0.751,5.009,28.112,32.281,0.376,0.859,0.904,,33.600,1.126,7.971,3.925,2.450,6.766,,0.075,0.000,0.000,-0.044,49.412,,.489%,AAPL,03783310
001690,14593,2022-09-30,2023-06-30,2023-08-31,38.507,0.020,20.879,31.416,31.522,31.522,31.522,7.650,25.976,0.158,0.247,0.323,0.292,0.465,0.290,0.277,0.362,1.659,0.641,0.162,1.665,0.626,1.665,3.524,0.671,0.523,0.362,0.638,0.729,0.638,0.037,0.033,0.192,0.053,0.381,0.338,0.933,0.125,0.472,0.356,0.925,0.843,0.404,0.893,6.232,1.753,0.832,0.746,4.947,26.216,29.863,0.407,0.882,0.932,,30.886,1.124,8.074,3.917,2.421,6.682,,0.076,0.000,0.000,-0.054,48.731,,.511%,AAPL,03783310
001690,14593,2022-09-30,2023-06-30,2023-09-30,34.903,0.020,20.879,28.630,28.727,28.727,28.727,6.934,23.545,0.158,0.247,0.323,0.292,0.465,0.290,0.277,0.362,1.659,0.641,0.162,1.665,0.626,1.665,3.524,0.671,0.523,0.362,0.638,0.729,0.638,0.037,0.033,0.192,0.053,0.381,0.338,0.933,0.125,0.472,0.356,0.925,0.843,0.404,0.893,6.232,1.753,0.832,0.746,4.947,26.216,29.863,0.407,0.882,0.932,,30.886,1.124,8.074,3.917,2.421,6.682,,0.076,0.000,0.000,-0.054,44.170,,.561%,AAPL,03783310
001690,14593,2022-09-30,2023-06-30,2023-10-31,34.819,0.020,20.879,28.557,28.653,28.653,28.653,6.918,23.489,0.158,0.247,0.323,0.292,0.465,0.290,0.277,0.362,1.659,0.641,0.162,1.665,0.626,1.665,3.524,0.671,0.523,0.362,0.638,0.729,0.638,0.037,0.033,0.192,0.053,0.381,0.338,0.933,0.125,0.472,0.356,0.925,0.843,0.404,0.893,6.232,1.753,0.832,0.746,4.947,26.216,29.863,0.407,0.882,0.932,,30.886,1.124,8.074,3.917,2.421,6.682,,0.076,0.000,0.000,-0.054,44.064,,.562%,AAPL,03783310
001690,14593,2023-09-30,2023-09-30,2023-11-30,36.549,0.024,22.689,30.836,30.987,30.987,30.987,7.708,26.725,0.155,0.253,0.320,0.298,0.463,0.297,0.283,0.348,1.698,0.619,0.147,1.719,0.626,1.719,2.640,0.592,0.504,0.368,0.632,0.735,0.632,0.036,0.031,0.212,0.044,0.425,0.351,1.009,0.140,0.500,0.367,0.845,0.761,0.381,0.901,5.341,1.698,0.824,0.750,4.673,25.662,29.062,0.424,0.944,0.988,,36.470,1.087,6.288,3.267,2.272,6.167,,0.078,0.000,0.000,-0.038,47.082,1.158,.505%,AAPL,03783310
001690,14593,2023-09-30,2023-09-30,2023-12-31,36.825,0.024,22.689,31.255,31.408,31.408,31.408,7.766,26.927,0.155,0.253,0.320,0.298,0.463,0.297,0.283,0.348,1.698,0.619,0.147,1.719,0.626,1.719,2.640,0.592,0.504,0.368,0.632,0.735,0.632,0.036,0.031,0.212,0.044,0.425,0.351,1.009,0.140,0.500,0.367,0.845,0.761,0.381,0.901,5.341,1.698,0.824,0.750,4.673,25.662,29.062,0.424,0.944,0.988,,36.470,1.087,6.288,3.267,2.272,6.167,,0.078,0.000,0.000,-0.038,47.437,1.174,.499%,AAPL,03783310
001690,14593,2023-09-30,2023-09-30,2024-01-31,35.228,0.024,22.689,29.935,30.082,30.082,30.082,7.429,25.759,0.155,0.253,0.320,0.298,0.463,0.297,0.283,0.348,1.698,0.619,0.147,1.719,0.626,1.719,2.640,0.592,0.504,0.368,0.632,0.735,0.632,0.036,0.031,0.212,0.044,0.425,0.351,1.009,0.140,0.500,0.367,0.845,0.761,0.381,0.901,5.341,1.698,0.824,0.750,4.673,25.662,29.062,0.424,0.944,0.988,,36.470,1.087,6.288,3.267,2.272,6.167,,0.078,0.000,0.000,-0.038,45.380,1.124,.521%,AAPL,03783310
001690,14593,2023-09-30,2023-12-31,2024-02-29,34.791,0.025,22.515,27.980,28.154,28.154,28.154,7.236,23.972,0.149,0.262,0.337,0.308,0.480,0.307,0.291,0.381,1.669,0.683,0.147,1.673,0.435,1.673,2.884,0.686,0.539,0.395,0.605,0.688,0.605,0.036,0.031,0.227,0.053,0.356,0.328,0.866,0.120,0.470,0.356,0.993,0.888,0.381,0.918,6.025,1.530,0.812,0.719,4.309,25.662,29.062,0.483,0.944,0.997,,28.991,1.123,8.287,3.807,2.354,5.964,,0.078,0.000,0.000,-0.045,37.667,1.205,.531%,AAPL,03783310
001690,14593,2023-09-30,2023-12-31,2024-03-31,32.784,0.025,22.515,26.545,26.710,26.710,26.710,6.819,22.589,0.149,0.262,0.337,0.308,0.480,0.307,0.291,0.381,1.669,0.683,0.147,1.673,0.435,1.673,2.884,0.686,0.539,0.395,0.605,0.688,0.605,0.036,0.031,0.227,0.053,0.356,0.328,0.866,0.120,0.470,0.356,0.993,0.888,0.381,0.918,6.025,1.530,0.812,0.719,4.309,25.662,29.062,0.483,0.944,0.997,,28.991,1.123,8.287,3.807,2.354,5.964,,0.078,0.000,0.000,-0.045,35.494,1.143,.560%,AAPL,03783310
001690,14593,2023-09-30,2023-12-31,2024-04-30,32.556,0.025,22.515,26.367,26.531,26.531,26.531,6.772,22.432,0.149,0.262,0.337,0.308,0.480,0.307,0.291,0.381,1.669,0.683,0.147,1.673,0.435,1.673,2.884,0.686,0.539,0.395,0.605,0.688,0.605,0.036,0.031,0.227,0.053,0.356,0.328,0.866,0.120,0.470,0.356,0.993,0.888,0.381,0.918,6.025,1.530,0.812,0.719,4.309,25.662,29.062,0.483,0.944,0.997,,28.991,1.123,8.287,3.807,2.354,5.964,,0.078,0.000,0.000,-0.045,35.248,1.136,.564%,AAPL,03783310
001690,14593,2023-09-30,2024-03-31,2024-05-31,35.782,0.028,22.661,29.760,29.899,29.899,29.899,7.725,26.663,0.151,0.263,0.340,0.310,0.486,0.309,0.293,0.378,1.549,0.667,0.147,1.552,0.273,1.552,2.577,0.668,0.538,0.409,0.591,0.673,0.591,0.036,0.031,0.239,0.049,0.356,0.323,0.860,0.122,0.477,0.353,0.982,0.837,0.381,0.922,5.984,1.443,0.804,0.709,4.092,25.662,29.062,0.500,0.969,1.019,,29.709,1.107,7.974,3.659,2.305,5.639,149.641,0.080,0.000,0.000,-0.030,39.733,2.084,.520%,AAPL,03783310
001690,14593,2023-09-30,2024-03-31,2024-06-30,38.916,0.028,22.661,32.604,32.756,32.756,32.756,8.401,28.998,0.151,0.263,0.340,0.310,0.486,0.309,0.293,0.378,1.549,0.667,0.147,1.552,0.273,1.552,2.577,0.668,0.538,0.409,0.591,0.673,0.591,0.036,0.031,0.239,0.049,0.356,0.323,0.860,0.122,0.477,0.353,0.982,0.837,0.381,0.922,5.984,1.443,0.804,0.709,4.092,25.662,29.062,0.500,0.969,1.019,,29.709,1.107,7.974,3.659,2.305,5.639,149.641,0.080,0.000,0.000,-0.030,43.213,2.283,.475%,AAPL,03783310
001690,14593,2023-09-30,2024-03-31,2024-07-31,40.984,0.028,22.661,34.378,34.538,34.538,34.538,8.848,30.539,0.151,0.263,0.340,0.310,0.486,0.309,0.293,0.378,1.549,0.667,0.147,1.552,0.273,1.552,2.577,0.668,0.538,0.409,0.591,0.673,0.591,0.036,0.031,0.239,0.049,0.356,0.323,0.860,0.122,0.477,0.353,0.982,0.837,0.381,0.922,5.984,1.443,0.804,0.709,4.092,25.662,29.062,0.500,0.969,1.019,,29.709,1.107,7.974,3.659,2.305,5.639,149.641,0.080,0.000,0.000,-0.030,45.510,2.408,.450%,AAPL,03783310
001690,14593,2023-09-30,2024-06-30,2024-08-31,41.107,0.021,22.600,34.697,34.855,34.855,34.855,9.029,30.801,0.149,0.264,0.342,0.313,0.489,0.313,0.293,0.382,1.503,0.673,0.147,1.506,0.145,1.506,2.469,0.667,0.548,0.422,0.578,0.667,0.578,0.036,0.031,0.240,0.047,0.361,0.318,0.831,0.133,0.487,0.346,0.986,0.846,0.381,0.923,5.900,1.367,0.798,0.702,3.962,25.662,29.062,0.493,0.965,1.012,,31.251,1.122,7.893,3.662,2.348,5.565,-288.68,0.080,0.000,0.000,-0.032,52.194,3.848,.437%,AAPL,03783310
001690,14593,2023-09-30,2024-06-30,2024-09-30,41.585,0.021,22.600,35.303,35.464,35.464,35.464,9.134,31.159,0.149,0.264,0.342,0.313,0.489,0.313,0.293,0.382,1.503,0.673,0.147,1.506,0.145,1.506,2.469,0.667,0.548,0.422,0.578,0.667,0.578,0.036,0.031,0.240,0.047,0.361,0.318,0.831,0.133,0.487,0.346,0.986,0.846,0.381,0.923,5.900,1.367,0.798,0.702,3.962,25.662,29.062,0.493,0.965,1.012,,31.251,1.122,7.893,3.662,2.348,5.565,-288.68,0.080,0.000,0.000,-0.032,52.800,3.915,.429%,AAPL,03783310
001690,14593,2023-09-30,2024-06-30,2024-10-31,40.317,0.021,22.600,34.229,34.385,34.385,34.385,8.856,30.209,0.149,0.264,0.342,0.313,0.489,0.313,0.293,0.382,1.503,0.673,0.147,1.506,0.145,1.506,2.469,0.667,0.548,0.422,0.578,0.667,0.578,0.036,0.031,0.240,0.047,0.361,0.318,0.831,0.133,0.487,0.346,0.986,0.846,0.381,0.923,5.900,1.367,0.798,0.702,3.962,25.662,29.062,0.493,0.965,1.012,,31.251,1.122,7.893,3.662,2.348,5.565,-288.68,0.080,0.000,0.000,-0.032,51.190,3.796,.443%,AAPL,03783310
001690,14593,2024-09-30,2024-09-30,2024-11-30,40.525,0.016,27.708,35.004,35.160,39.035,39.035,9.174,30.337,0.162,0.240,0.336,0.315,0.483,0.316,0.269,0.366,1.562,0.681,0.241,1.574,0.000,1.574,2.894,0.606,0.518,0.371,0.629,0.776,0.629,,,0.212,0.048,0.433,0.326,0.906,0.189,0.573,0.313,0.745,0.670,0.384,0.920,5.509,1.687,0.844,0.768,5.409,,,0.369,0.826,0.867,,29.691,1.090,6.147,3.087,2.547,6.866,,0.080,0.000,0.000,-0.068,62.317,13.901,.421%,AAPL,03783310
001690,14593,2024-09-30,2024-09-30,2024-12-31,42.760,0.016,27.708,36.935,37.099,41.188,41.188,9.680,32.010,0.162,0.240,0.336,0.315,0.483,0.316,0.269,0.366,1.562,0.681,0.241,1.574,0.000,1.574,2.894,0.606,0.518,0.371,0.629,0.776,0.629,,,0.212,0.048,0.433,0.326,0.906,0.189,0.573,0.313,0.745,0.670,0.384,0.920,5.509,1.687,0.844,0.768,5.409,,,0.369,0.826,0.867,,29.691,1.090,6.147,3.087,2.547,6.866,,0.080,0.000,0.000,-0.068,59.381,14.667,.399%,AAPL,03783310
117768,86580,2014-01-31,2014-10-31,2015-01-31,24.279,0.416,12.107,0.453,0.462,0.471,0.471,2.287,12.117,0.323,0.128,0.202,0.154,0.598,0.152,0.176,0.138,0.130,0.121,0.138,0.136,0.113,0.136,0.149,0.125,0.391,0.756,0.244,0.243,0.244,0.031,0.031,1.634,0.073,0.086,0.197,1.486,0.002,0.338,0.512,1.016,0.947,0.299,0.817,4.744,0.310,0.387,0.283,0.631,14.758,16.607,4.840,5.496,5.929,54.528,4.672,0.655,9.861,6.113,0.807,1.068,1.018,0.295,0.003,0.000,-0.041,2.370,0.302,1.77%,NVDA,67066G10
117768,86580,2014-01-31,2014-10-31,2015-02-28,27.888,0.416,12.107,0.520,0.530,0.541,0.541,2.627,13.919,0.323,0.128,0.202,0.154,0.598,0.152,0.176,0.138,0.130,0.121,0.138,0.136,0.113,0.136,0.149,0.125,0.391,0.756,0.244,0.243,0.244,0.031,0.031,1.634,0.073,0.086,0.197,1.486,0.002,0.338,0.512,1.016,0.947,0.299,0.817,4.744,0.310,0.387,0.283,0.631,14.758,16.607,4.840,5.496,5.929,54.528,4.672,0.655,9.861,6.113,0.807,1.068,1.018,0.295,0.003,0.000,-0.041,2.723,0.347,1.54%,NVDA,67066G10
117768,86580,2015-01-31,2015-01-31,2015-03-31,23.315,0.444,12.120,18.355,18.683,18.683,18.683,2.458,12.704,0.296,0.135,0.209,0.162,0.602,0.161,0.182,0.135,0.136,0.130,0.165,0.142,0.113,0.142,0.143,0.122,0.392,0.760,0.240,0.241,0.240,0.033,0.033,1.661,0.085,0.083,0.195,1.432,0.002,0.322,0.502,1.093,1.011,0.325,0.865,4.995,0.301,0.387,0.277,0.630,14.669,16.452,5.160,5.837,6.376,59.887,4.277,0.648,10.403,6.337,0.805,1.060,0.972,0.290,0.003,0.000,-0.038,2.474,1.912,1.62%,NVDA,67066G10
117768,86580,2015-01-31,2015-01-31,2015-04-30,24.198,0.444,12.120,19.469,19.817,19.817,19.817,2.551,13.185,0.296,0.135,0.209,0.162,0.602,0.161,0.182,0.135,0.136,0.130,0.165,0.142,0.113,0.142,0.143,0.122,0.392,0.760,0.240,0.241,0.240,0.033,0.033,1.661,0.085,0.083,0.195,1.432,0.002,0.322,0.502,1.093,1.011,0.325,0.865,4.995,0.301,0.387,0.277,0.630,14.669,16.452,5.160,5.837,6.376,59.887,4.277,0.648,10.403,6.337,0.805,1.060,0.972,0.290,0.003,0.000,-0.038,2.568,2.028,1.53%,NVDA,67066G10
117768,86580,2015-01-31,2015-01-31,2015-05-31,24.127,0.444,12.120,19.412,19.759,19.759,19.759,2.543,13.146,0.296,0.135,0.209,0.162,0.602,0.161,0.182,0.135,0.136,0.130,0.165,0.142,0.113,0.142,0.143,0.122,0.392,0.760,0.240,0.241,0.240,0.033,0.033,1.661,0.085,0.083,0.195,1.432,0.002,0.322,0.502,1.093,1.011,0.325,0.865,4.995,0.301,0.387,0.277,0.630,14.669,16.452,5.160,5.837,6.376,59.887,4.277,0.648,10.403,6.337,0.805,1.060,0.972,0.290,0.003,0.000,-0.038,2.560,2.022,1.76%,NVDA,67066G10
117768,86580,2015-01-31,2015-04-30,2015-06-30,22.362,0.403,11.992,0.441,0.449,0.449,0.449,2.287,10.812,0.296,0.133,0.212,0.166,0.606,0.161,0.179,0.144,0.140,0.135,0.165,0.147,0.115,0.147,0.154,0.131,0.405,0.758,0.242,0.243,0.242,0.033,0.033,1.666,0.077,0.088,0.198,1.398,0.002,0.331,0.515,1.120,1.118,0.325,0.877,4.861,0.304,0.382,0.277,0.619,14.460,16.794,5.037,5.737,6.216,67.805,4.340,0.668,9.644,6.904,0.820,1.082,1.013,0.288,0.003,0.000,-0.053,2.249,0.038,1.94%,NVDA,67066G10
117768,86580,2015-01-31,2015-04-30,2015-07-31,22.226,0.403,11.992,0.438,0.445,0.445,0.445,2.274,10.746,0.296,0.133,0.212,0.166,0.606,0.161,0.179,0.144,0.140,0.135,0.165,0.147,0.115,0.147,0.154,0.131,0.405,0.758,0.242,0.243,0.242,0.033,0.033,1.666,0.077,0.088,0.198,1.398,0.002,0.331,0.515,1.120,1.118,0.325,0.877,4.861,0.304,0.382,0.277,0.619,14.460,16.794,5.037,5.737,6.216,67.805,4.340,0.668,9.644,6.904,0.820,1.082,1.013,0.288,0.003,0.000,-0.053,2.236,0.038,1.95%,NVDA,67066G10
117768,86580,2015-01-31,2015-04-30,2015-08-31,25.044,0.403,11.992,0.493,0.502,0.502,0.502,2.562,12.109,0.296,0.133,0.212,0.166,0.606,0.161,0.179,0.144,0.140,0.135,0.165,0.147,0.115,0.147,0.154,0.131,0.405,0.758,0.242,0.243,0.242,0.033,0.033,1.666,0.077,0.088,0.198,1.398,0.002,0.331,0.515,1.120,1.118,0.325,0.877,4.861,0.304,0.382,0.277,0.619,14.460,16.794,5.037,5.737,6.216,67.805,4.340,0.668,9.644,6.904,0.820,1.082,1.013,0.288,0.003,0.000,-0.053,2.519,0.043,1.73%,NVDA,67066G10
117768,86580,2015-01-31,2015-07-31,2015-09-30,26.660,0.416,12.214,0.565,0.581,0.656,0.656,2.780,12.448,0.364,0.110,0.211,0.167,0.605,0.142,0.155,0.143,0.115,0.137,0.165,0.120,0.095,0.120,0.153,0.130,0.408,0.756,0.244,0.244,0.244,0.032,0.032,1.652,0.079,0.089,0.198,1.387,0.002,0.332,0.510,1.108,1.170,0.325,0.883,5.071,0.305,0.388,0.279,0.633,12.656,17.690,4.977,5.680,6.165,69.659,4.272,0.674,9.531,6.940,0.832,1.101,1.015,0.282,0.003,0.000,-0.077,2.968,0.092,1.58%,NVDA,67066G10
