PERMNO,date,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
12490,2021-07-26,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.13,143.0,142.77,4246266,0.010118,142.75999,142.77,893523,1.043657,1,141.39,0.010118,0.001649,0.001641,-0.00046,-0.000468,0.002382
12490,2021-07-27,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.60001,143.64,142.75,3137027,-0.00014,142.74001,142.75,893523,1.043657,1,142.53,-0.00014,-0.005939,-0.005945,-0.009745,-0.009756,-0.004712
12490,2021-07-28,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.64,143.10001,141.77,2544099,-0.006865,141.75,141.77,893523,1.043657,1,143.00999,-0.006865,0.002969,0.002962,0.012658,0.012644,-0.000186
12490,2021-07-29,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.60001,142.96001,141.92999,2670873,0.001129,141.91,141.92999,893523,1.043657,1,142.33,0.001129,0.004547,0.004432,0.003877,0.00381,0.004206
12490,2021-07-30,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,140.78999,141.85001,140.96001,3535555,-0.006834,140.96001,140.97,896320,1.043657,1,141.52,-0.006834,-0.005629,-0.005698,-0.005072,-0.005133,-0.005406
12490,2021-08-02,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.03,143.06,141.42,2929540,0.003263,141.42,141.42999,896320,1.043657,1,141.45,0.003263,-0.00135,-0.001397,0.001456,0.001381,-0.001843
12490,2021-08-03,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.64999,144.7,144.07001,4084724,0.018739,144.07001,144.08,896320,1.043657,1,141.89999,0.018739,0.006796,0.006777,0.000659,0.000604,0.008203
12490,2021-08-04,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,142.47,144.17999,142.75999,2830079,-0.009093,142.75999,142.78,896320,1.043657,1,143.8,-0.009093,-0.003965,-0.003978,-0.007763,-0.007787,-0.004632
12490,2021-08-05,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,142.22,143.41,142.77,2757389,7e-05,142.77,142.78999,896320,1.043657,1,143.03,7e-05,0.007173,0.007082,0.010524,0.010451,0.006005
12490,2021-08-06,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,142.89,144.39,144.09,3826835,0.009246,144.09,144.14,896320,1.043657,1,143.0,0.009246,0.000825,0.000727,0.002363,0.002291,0.001675
12490,2021-08-09,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,140.97,142.495,141.25,4904065,-0.008328,141.24001,141.25,896320,1.043657,1,142.2,-0.01971,-0.000405,-0.000464,0.000769,0.000728,-0.00094
12490,2021-08-10,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,140.34,141.811,141.38,5299869,0.00092,141.37,141.38,896320,1.043657,1,141.21001,0.00092,0.000668,0.000664,0.0012,0.001179,0.000993
12490,2021-08-11,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.5,142.76849,142.13,4259952,0.005305,142.12,142.13,896320,1.043657,1,141.78,0.005305,0.002429,0.002377,0.002325,0.002248,0.002468
12490,2021-08-12,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,142.0766,143.14999,143.07001,2089418,0.006614,143.07001,143.08,896320,1.043657,1,142.25999,0.006614,0.001978,0.001739,-0.003078,-0.003225,0.002952
12490,2021-08-13,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,142.44,143.58,143.17999,1910443,0.000769,143.17999,143.2,896320,1.043657,1,142.64,0.000769,0.00028,0.000231,-0.006952,-0.007064,0.001607
12490,2021-08-16,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,142.23,143.74001,143.59,2786343,0.002864,143.59,143.60001,896320,1.043657,1,143.23,0.002864,-0.000843,-0.000876,-0.010526,-0.010583,0.002621
12490,2021-08-17,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.09,143.16,142.42,3074078,-0.008148,142.42,142.42999,896320,1.043657,1,143.0,-0.008148,-0.007821,-0.007867,-0.010395,-0.010455,-0.007061
12490,2021-08-18,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,139.39,141.91499,139.47,3510694,-0.020713,139.47,139.48,896320,1.043657,1,141.67,-0.020713,-0.008858,-0.008993,-0.002717,-0.002742,-0.010748
12490,2021-08-19,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,137.21001,139.45,138.02,4160129,-0.010396,138.07001,138.09,896320,1.043657,1,138.69,-0.010396,-0.002259,-0.002322,-0.012429,-0.012493,0.001257
12490,2021-08-20,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,137.27,139.38,139.11,2657763,0.007897,139.10001,139.11,896320,1.043657,1,137.74001,0.007897,0.008679,0.008642,0.010185,0.010143,0.008142
12490,2021-08-23,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,138.8,140.14999,139.62,3039587,0.003666,139.63,139.64,896320,1.043657,1,139.62,0.003666,0.010518,0.010452,0.016718,0.016645,0.008524
12490,2021-08-24,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,139.32001,140.23,139.84,2365638,0.001576,139.84,139.85001,896320,1.043657,1,139.78,0.001576,0.004232,0.004215,0.010988,0.010947,0.001496
12490,2021-08-25,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,139.46001,140.8,139.86,2012817,0.000143,139.82001,139.86,896320,1.043657,1,139.92,0.000143,0.002593,0.002582,0.003958,0.003948,0.00222
12490,2021-08-26,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,138.71001,140.8,138.78,2498915,-0.007722,138.77,138.78,896320,1.043657,1,139.97,-0.007722,-0.006469,-0.006499,-0.005873,-0.005902,-0.005825
12490,2021-08-27,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,138.39999,139.58501,139.41,2459643,0.00454,139.39999,139.42999,896320,1.043657,1,138.71001,0.00454,0.010965,0.01094,0.016242,0.016215,0.008808
12490,2021-08-30,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,138.815,139.88,138.97,1995526,-0.003156,138.98,138.99001,896320,1.043657,1,139.5,-0.003156,0.003027,0.002962,-0.000524,-0.000581,0.004307
12490,2021-08-31,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,138.95,140.94,140.34,4235101,0.009858,140.33,140.34,896320,1.043657,1,139.53999,0.009858,-0.001063,-0.001157,0.004912,0.004845,-0.001349
12490,2021-09-01,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,139.19,140.0699,139.3,2474105,-0.007411,139.31,139.32001,896320,1.043657,1,139.98,-0.007411,0.001985,0.001909,0.004975,0.004901,0.000312
12490,2021-09-02,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,139.03,140.05,140.00999,2715543,0.005097,140.0,140.00999,896320,1.043657,1,139.72,0.005097,0.004125,0.004003,0.00583,0.005742,0.002843
12490,2021-09-03,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,139.3,140.47,139.58,1921360,-0.003071,139.61,139.62,896320,1.043657,1,139.67999,-0.003071,-7.8e-05,-9.8e-05,-0.00206,-0.002095,-0.000335
12490,2021-09-07,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,137.7614,139.78999,138.06,3284992,-0.01089,138.06,138.07001,896320,1.043657,1,139.64999,-0.01089,-0.004163,-0.004192,-0.004219,-0.004232,-0.003395
12490,2021-09-08,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,137.60001,139.09,138.67,2985301,0.004418,138.66,138.67,896320,1.043657,1,138.14,0.004418,-0.003491,-0.003519,-0.008765,-0.008788,-0.001319
12490,2021-09-09,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,137.55499,138.96001,137.74001,3508282,-0.006707,137.78,137.78999,896320,1.043657,1,137.85001,-0.006707,-0.002862,-0.002943,0.001191,0.001105,-0.004606
12490,2021-09-10,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,137.0,139.3699,137.02,3974087,-0.005227,137.03,137.07001,896320,1.043657,1,138.82001,-0.005227,-0.007309,-0.007346,-0.005727,-0.005794,-0.007723
12490,2021-09-13,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,137.50999,138.99001,138.14999,4144187,0.008247,138.17999,138.19,896320,1.043657,1,138.39999,0.008247,0.001957,0.001948,0.001363,0.001328,0.002277
12490,2021-09-14,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,135.34,138.57001,136.22,4453959,-0.01397,136.22,136.23,896320,1.043657,1,138.39999,-0.01397,-0.006226,-0.006443,-0.010711,-0.010953,-0.005747
12490,2021-09-15,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,135.67,137.8,137.2,3253987,0.007194,137.21001,137.23,896320,1.043657,1,136.22,0.007194,0.008518,0.008485,0.006521,0.006457,0.008474
12490,2021-09-16,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,135.71001,137.95,136.42999,2643709,-0.005612,136.47,136.48,896320,1.043657,1,137.28,-0.005612,-0.000877,-0.000907,-5.2e-05,-9.3e-05,-0.001551
12490,2021-09-17,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,135.05,135.91991,135.23,5632027,-0.008796,135.23,135.24001,896320,1.043657,1,135.75,-0.008796,-0.007397,-0.007438,-0.000968,-0.001051,-0.009111
12490,2021-09-20,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,132.78,135.17999,134.31,4770651,-0.006803,134.3,134.35001,896320,1.043657,1,133.89999,-0.006803,-0.018222,-0.01831,-0.022307,-0.022449,-0.016977
12490,2021-09-21,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,132.94,135.64999,132.97,4074528,-0.009977,132.95,132.96001,896320,1.043657,1,135.11,-0.009977,0.000856,0.000822,0.004033,0.004,-0.000812
12490,2021-09-22,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,133.47,135.37,134.63,3602416,0.012484,134.66,134.67,896320,1.043657,1,133.72,0.012484,0.009965,0.009948,0.010353,0.010279,0.00952
12490,2021-09-23,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,135.03,137.42,136.73,3013238,0.015598,136.71001,136.73,896320,1.043657,1,135.25,0.015598,0.01206,0.012018,0.012258,0.012107,0.012135
12490,2021-09-24,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,136.75,138.48,137.49001,2964397,0.005558,137.45,137.46001,896320,1.043657,1,137.03,0.005558,-0.000111,-0.00023,-0.003788,-0.003895,0.001461
12490,2021-09-27,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,137.48,139.065,138.56,3306865,0.007782,138.55,138.56,896320,1.043657,1,137.96001,0.007782,-0.00098,-0.001009,0.0082,0.008166,-0.002776
12490,2021-09-28,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,137.21001,139.688,137.47,4314595,-0.007867,137.50999,137.53,896320,1.043657,1,139.17,-0.007867,-0.020769,-0.020804,-0.016825,-0.016841,-0.020364
12490,2021-09-29,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,136.44,139.92999,139.17999,3774236,0.012439,139.17999,139.19,896320,1.043657,1,137.73,0.012439,-6.9e-05,-0.000233,-0.00432,-0.004487,0.001569
12490,2021-09-30,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,138.5,140.57001,138.92999,5824431,-0.001796,138.88,138.89,896320,1.043657,1,140.0,-0.001796,-0.0095,-0.009556,-0.002315,-0.002355,-0.01191
12490,2021-10-01,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,140.37,143.97,143.32001,6604064,0.031599,143.36,143.37,896320,1.043657,1,141.0,0.031599,0.010643,0.010596,0.007536,0.007421,0.011491
12490,2021-10-04,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,142.3501,146.0,144.11,7351128,0.005512,144.14,144.17999,896320,1.043657,1,142.74001,0.005512,-0.012878,-0.012934,-0.011107,-0.01113,-0.012986
12490,2021-10-05,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,142.64,145.0,143.14999,6976648,-0.006662,143.14999,143.17999,896320,1.043657,1,144.75,-0.006662,0.009502,0.009423,0.003845,0.003828,0.010524
12490,2021-10-06,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,140.89,143.37,142.36,5328433,-0.005519,142.31,142.35001,896320,1.043657,1,142.48,-0.005519,0.002818,0.002813,-0.004543,-0.004552,0.004103
12490,2021-10-07,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.53,143.395,141.81,3823803,-0.003863,141.78,141.78999,896320,1.043657,1,142.73,-0.003863,0.009925,0.009754,0.010992,0.010964,0.008298
12490,2021-10-08,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.05,143.64999,143.22,3731279,0.009943,143.24001,143.25,896320,1.043657,1,141.81,0.009943,-0.00252,-0.0026,-0.002715,-0.002927,-0.001914
12490,2021-10-11,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,142.39999,144.08,142.42999,2793298,-0.005516,142.42,142.42999,896320,1.043657,1,143.5,-0.005516,-0.006344,-0.006344,-0.002642,-0.002642,-0.006866
12490,2021-10-12,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,140.3,142.3,140.47,3148559,-0.013761,140.46001,140.47,896320,1.043657,1,142.21001,-0.013761,0.000236,0.000233,0.004511,0.00449,-0.002417
12490,2021-10-13,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,139.66,141.41,140.75999,2880747,0.002064,140.78999,140.8,896320,1.043657,1,140.52,0.002064,0.004802,0.004785,0.005999,0.005981,0.003023
12490,2021-10-14,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.00999,143.92,143.39,4217305,0.018684,143.41,143.42999,896320,1.043657,1,141.03999,0.018684,0.015965,0.015877,0.008072,0.007941,0.017063
12490,2021-10-15,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,142.78999,144.85001,144.61,3222778,0.008508,144.59,144.61,896320,1.043657,1,143.39,0.008508,0.005721,0.005717,-0.000452,-0.00046,0.00746
12490,2021-10-18,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,141.759,144.94,142.32001,6154055,-0.015836,142.25999,142.28999,896320,1.043657,1,144.0,-0.015836,0.003275,0.003271,-0.001035,-0.001115,0.003375
12490,2021-10-19,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,140.5201,142.94,141.98,4339548,-0.002389,141.99001,142.00999,896320,1.043657,1,141.08,-0.002389,0.006813,0.006803,0.005574,0.005562,0.007393
12490,2021-10-20,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,140.7,142.2,141.89999,6189255,-0.000563,141.72,141.73,896320,1.043657,1,141.67999,-0.000563,0.003892,0.003885,0.005235,0.005222,0.003664
12490,2021-10-21,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,128.10001,133.72,128.33,31466529,-0.095631,128.31,128.34,896320,1.043657,1,133.50999,-0.095631,0.002944,0.002889,4.3e-05,-2.4e-05,0.002996
12490,2021-10-22,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,126.611,130.25,127.88,11582195,-0.003507,127.9,127.91,896320,1.043657,1,128.05,-0.003507,-0.0017,-0.001716,-0.003687,-0.003718,-0.001073
12490,2021-10-25,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,126.94,128.64999,127.64,6374038,-0.001877,127.67,127.72,896320,1.043657,1,127.53,-0.001877,0.005483,0.00546,0.006844,0.006836,0.004748
12490,2021-10-26,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,126.755,128.3,127.13,8520872,-0.003996,127.15,127.16,896320,1.043657,1,127.52,-0.003996,-5.9e-05,-6.5e-05,-0.002559,-0.00257,0.00182
12490,2021-10-27,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,125.01,127.88,125.17,6973432,-0.015417,125.15,125.16,896320,1.043657,1,127.44,-0.015417,-0.007541,-0.007553,-0.011066,-0.01108,-0.005052
12490,2021-10-28,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,124.62,126.31,125.84,6503003,0.005353,125.83,125.84,896320,1.043657,1,125.17,0.005353,0.011248,0.011171,0.010778,0.010708,0.009829
12490,2021-10-29,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,124.91,126.32,125.1,5916789,-0.00588,125.11,125.12,896320,1.043657,1,125.43,-0.00588,0.000973,0.000863,-0.001533,-0.001685,0.001949
12490,2021-11-01,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,123.8375,126.31,126.28,5905521,0.009432,126.27,126.28,896320,1.043657,1,125.05,0.009432,0.005685,0.005649,0.016247,0.016178,0.0018
12490,2021-11-02,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,124.91,127.17,126.18,4514438,-0.000792,126.18,126.2,896320,1.043657,1,126.3,-0.000792,0.002035,0.00198,-0.000788,-0.000823,0.00368
12490,2021-11-03,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,125.68,127.29,127.13,5421406,0.007529,127.16,127.17,896320,1.043657,1,126.23,0.007529,0.007317,0.007315,0.009461,0.009447,0.006461
12490,2021-11-04,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,119.9,123.34,120.85,7208736,-0.007897,120.85,120.89,896320,1.0,1,123.05,-0.007897,0.002951,0.002841,-0.001967,-0.002024,0.004182
12490,2021-11-05,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,121.43,123.77,123.61,6790478,0.022838,123.55,123.6,896320,1.0,1,121.43,0.022838,0.004007,0.003927,0.004682,0.004625,0.003733
12490,2021-11-08,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,123.53,124.78,124.54,5625275,0.007524,124.54,124.55,896320,1.0,1,123.985,0.007524,0.001985,0.001969,0.005168,0.005137,0.000888
12490,2021-11-09,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,120.26,122.9,120.85,7236608,-0.016461,120.83,120.84,896320,1.0,1,122.56,-0.029629,-0.002888,-0.002957,-0.002868,-0.002929,-0.003499
12490,2021-11-10,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,119.932,122.43,120.22,6268961,-0.005213,120.22,120.25,896320,1.0,1,121.0,-0.005213,-0.010458,-0.010634,-0.01151,-0.011618,-0.008226
12490,2021-11-11,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,120.08,121.7894,120.27,4643257,0.000416,120.27,120.28,896320,1.0,1,120.9,0.000416,0.002449,0.002449,0.00568,0.00568,0.000551
12490,2021-11-12,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,118.78,120.64,118.96,5418279,-0.010892,118.93,118.94,896320,1.0,1,120.0,-0.010892,0.007136,0.007005,0.003169,0.002922,0.007223
12490,2021-11-15,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,118.31,120.16,118.87,5046321,-0.000757,118.86,118.87,896320,1.0,1,119.54,-0.000757,-0.000328,-0.000368,-0.002949,-0.002989,-1.1e-05
12490,2021-11-16,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,118.42,119.9,118.46,4750760,-0.003449,118.49,118.5,896320,1.0,1,118.92,-0.003449,0.004036,0.003993,-0.002866,-0.00295,0.003865
12490,2021-11-17,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,117.78,119.33,118.06,4043289,-0.003377,118.07,118.08,896320,1.0,1,118.38,-0.003377,-0.004441,-0.004569,-0.008376,-0.008394,-0.002602
12490,2021-11-18,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,116.31,118.36,116.66,5047879,-0.011858,116.67,116.71,896320,1.0,1,118.36,-0.011858,0.000267,0.000185,-0.010814,-0.010894,0.003385
12490,2021-11-19,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,115.27,116.56,116.05,5384548,-0.005229,116.01,116.02,896320,1.0,1,116.49,-0.005229,-0.002866,-0.00289,-0.006675,-0.006753,-0.001399
12490,2021-11-22,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,115.19,118.81,116.47,6417218,0.003619,116.45,116.47,896320,1.0,1,116.0,0.003619,-0.00622,-0.006291,-0.008697,-0.008778,-0.003197
12490,2021-11-23,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,116.04,117.94,116.79,4914995,0.002747,116.79,116.81,896320,1.0,1,116.79,0.002747,-0.000289,-0.00031,-0.003282,-0.003333,0.001657
12490,2021-11-24,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,116.08,117.27,116.73,3220802,-0.000514,116.75,116.76,896320,1.0,1,116.16,-0.000514,0.003215,0.003179,0.006189,0.006152,0.002294
12490,2021-11-26,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,114.56,116.335,115.81,3322012,-0.007881,115.91,115.99,896320,1.0,1,115.0,-0.007881,-0.022333,-0.022361,-0.020562,-0.020605,-0.022725
12490,2021-11-29,11,1,7379,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,541512,N,A,R,20990,0,1,3571,45920010,117.53,119.61,118.5,8949795,0.023228,118.49,118.5,896320,1.0,1,118.62,0.023228,0.010084,0.010015,-0.002004,-0.002069,0.0132
