grid_case,C_svm_init,tau,lambda_hinge,goal_monthly,split,train_feas_pct,val_feas_pct,nn_mean_ret,nn_vol,nn_sharpe,svm_mean_ret,svm_vol,svm_sharpe
Q,0.1,0.05,0.001,0.012,test,100.0,100.0,0.021414665822181902,0.02662405099042237,0.8043353668861735,0.01827495934934685,0.026188142317845484,0.6978333601080151
Q,0.1,0.05,0.001,0.012,train,100.0,100.0,0.01868439802415868,0.025838301098858322,0.723127962320291,0.01726328493395666,0.026110089447802194,0.6611729526169285
Q,0.1,0.05,0.001,0.012,val,100.0,100.0,0.015352349628740913,0.029781370253097003,0.5155017884588068,0.013750282583279172,0.02908306505549628,0.4727934472026281
U,0.1,0.1,0.001,0.012,test,100.0,100.0,0.020172728696017536,0.026234006084058303,0.768953419870822,0.01827495934934685,0.026188142317845484,0.6978333601080151
U,0.1,0.1,0.001,0.012,train,100.0,100.0,0.017972975837348484,0.025980807915778423,0.691778942938165,0.01726328493395666,0.026110089447802194,0.6611729526169285
U,0.1,0.1,0.001,0.012,val,100.0,100.0,0.013332840093371568,0.029368001018354097,0.4539920876666056,0.013750282583279172,0.02908306505549628,0.4727934472026281
Y,1.0,0.01,0.001,0.012,test,100.0,100.0,0.024977722673110502,0.031119280702934713,0.8026446019349132,0.01827495934934685,0.026188142317845484,0.6978333601080151
Y,1.0,0.01,0.001,0.012,train,100.0,100.0,0.02125854192424503,0.028793746842665995,0.7383041199767113,0.01726328493395666,0.026110089447802194,0.6611729526169285
Y,1.0,0.01,0.001,0.012,val,100.0,100.0,0.020476271761651222,0.032253352870386824,0.6348571524734875,0.013750282583279172,0.02908306505549628,0.4727934472026281
A,0.01,0.01,0.001,0.013000000000000001,test,100.0,100.0,0.021341175100778622,0.02660829326080366,0.802049755345037,0.019472764528713646,0.026435797151877653,0.7366059141739916
A,0.01,0.01,0.001,0.013000000000000001,train,100.0,100.0,0.01934922150640195,0.025768119165664016,0.7508977035248217,0.01816891753598879,0.026108577277651517,0.6958984146120121
A,0.01,0.01,0.001,0.013000000000000001,val,100.0,100.0,0.016849887405060184,0.031109042410394815,0.5416395394699871,0.014504976447205198,0.02920223110358395,0.4967078164424332
AC,1.0,0.05,0.001,0.013000000000000001,test,100.0,100.0,0.025539283328445617,0.028003684234399667,0.9119972612804004,0.019472764528713646,0.026435797151877653,0.7366059141739916
AC,1.0,0.05,0.001,0.013000000000000001,train,100.0,100.0,0.021680100541607517,0.02657721152022058,0.8157402263325119,0.01816891753598879,0.026108577277651517,0.6958984146120121
AC,1.0,0.05,0.001,0.013000000000000001,val,100.0,100.0,0.017353310354539252,0.03171054638917277,0.5472409759523134,0.014504976447205198,0.02920223110358395,0.4967078164424332
AG,1.0,0.1,0.001,0.013000000000000001,test,100.0,100.0,0.0227601820801113,0.02657162067621069,0.8565597995169225,0.019472764528713646,0.026435797151877653,0.7366059141739916
AG,1.0,0.1,0.001,0.013000000000000001,train,100.0,100.0,0.019591108988745963,0.026092318247313635,0.7508381893208034,0.01816891753598879,0.026108577277651517,0.6958984146120121
AG,1.0,0.1,0.001,0.013000000000000001,val,100.0,100.0,0.014484475062501835,0.029470474180890646,0.49149107588511154,0.014504976447205198,0.02920223110358395,0.4967078164424332
E,0.01,0.05,0.001,0.013000000000000001,test,100.0,100.0,0.020789119933394603,0.026422046184408923,0.786809612984289,0.019472764528713646,0.026435797151877653,0.7366059141739916
E,0.01,0.05,0.001,0.013000000000000001,train,100.0,100.0,0.01857229179958898,0.026231368039246007,0.7080184217267688,0.01816891753598879,0.026108577277651517,0.6958984146120121
E,0.01,0.05,0.001,0.013000000000000001,val,100.0,100.0,0.0162707878605991,0.0300645670354443,0.5411948171705129,0.014504976447205198,0.02920223110358395,0.4967078164424332
I,0.01,0.1,0.001,0.013000000000000001,test,100.0,100.0,0.02021424213636037,0.026397476371356855,0.765764190910632,0.019472764528713646,0.026435797151877653,0.7366059141739916
I,0.01,0.1,0.001,0.013000000000000001,train,100.0,100.0,0.01836424007887298,0.02617667802155512,0.7015496795677987,0.01816891753598879,0.026108577277651517,0.6958984146120121
I,0.01,0.1,0.001,0.013000000000000001,val,100.0,100.0,0.01465338654924001,0.029227919558010493,0.5013489420502599,0.014504976447205198,0.02920223110358395,0.4967078164424332
M,0.1,0.01,0.001,0.013000000000000001,test,100.0,100.0,0.027040669483347525,0.029047028111834645,0.930927232152862,0.019472764528713646,0.026435797151877653,0.7366059141739916
M,0.1,0.01,0.001,0.013000000000000001,train,100.0,100.0,0.021261033184792315,0.027287248421818597,0.7791563610720479,0.01816891753598879,0.026108577277651517,0.6958984146120121
M,0.1,0.01,0.001,0.013000000000000001,val,100.0,100.0,0.018074809106463224,0.032033652820655754,0.5642443965754691,0.014504976447205198,0.02920223110358395,0.4967078164424332
Q,0.1,0.05,0.001,0.013000000000000001,test,100.0,100.0,0.02281720930318718,0.02685031915401454,0.849792852422235,0.019472764528713646,0.026435797151877653,0.7366059141739916
Q,0.1,0.05,0.001,0.013000000000000001,train,100.0,100.0,0.019618165380074635,0.025812805679878644,0.7600167770451698,0.01816891753598879,0.026108577277651517,0.6958984146120121
Q,0.1,0.05,0.001,0.013000000000000001,val,100.0,100.0,0.016153261729341204,0.02983664140056777,0.5413900818103619,0.014504976447205198,0.02920223110358395,0.4967078164424332
U,0.1,0.1,0.001,0.013000000000000001,test,100.0,100.0,0.021389695191154343,0.026460649178991758,0.8083586704791876,0.019472764528713646,0.026435797151877653,0.7366059141739916
U,0.1,0.1,0.001,0.013000000000000001,train,100.0,100.0,0.018917933522796925,0.025961214697868006,0.7286998602427417,0.01816891753598879,0.026108577277651517,0.6958984146120121
U,0.1,0.1,0.001,0.013000000000000001,val,100.0,100.0,0.014118688825129412,0.029462323923598894,0.47921164879126643,0.014504976447205198,0.02920223110358395,0.4967078164424332
Y,1.0,0.01,0.001,0.013000000000000001,test,100.0,100.0,0.026272973678384673,0.031280863140187236,0.8399056496555327,0.019472764528713646,0.026435797151877653,0.7366059141739916
Y,1.0,0.01,0.001,0.013000000000000001,train,100.0,100.0,0.022172194126741263,0.028809820579514017,0.7696054220392398,0.01816891753598879,0.026108577277651517,0.6958984146120121
Y,1.0,0.01,0.001,0.013000000000000001,val,100.0,100.0,0.020296825934671452,0.03203074993404532,0.633666897460443,0.014504976447205198,0.02920223110358395,0.4967078164424332
A,0.01,0.01,0.001,0.0145,test,100.0,100.0,0.02342813641114174,0.026919134116031588,0.8703153789898053,0.021200596032319788,0.026734469586196012,0.7930060464888905
A,0.01,0.01,0.001,0.0145,train,100.0,100.0,0.020607849630017407,0.02582208312150961,0.798070764943559,0.019562028322892534,0.02608652762840676,0.7498900812249423
A,0.01,0.01,0.001,0.0145,val,100.0,100.0,0.017992957367596586,0.031167591976331892,0.5772970007013316,0.015707562180785076,0.02923794216579148,0.5372321379931368
AC,1.0,0.05,0.001,0.0145,test,100.0,100.0,0.026675694295074017,0.02776886558055958,0.9606332032803133,0.021200596032319788,0.026734469586196012,0.7930060464888905
AC,1.0,0.05,0.001,0.0145,train,100.0,100.0,0.022920348574181813,0.026579216732424693,0.8623410089191353,0.019562028322892534,0.02608652762840676,0.7498900812249423
AC,1.0,0.05,0.001,0.0145,val,100.0,100.0,0.01823984488410185,0.03189290146692368,0.5719092351144844,0.015707562180785076,0.02923794216579148,0.5372321379931368
AG,1.0,0.1,0.001,0.0145,test,100.0,100.0,0.024926075873438373,0.026646548093717408,0.9354335797956467,0.021200596032319788,0.026734469586196012,0.7930060464888905
AG,1.0,0.1,0.001,0.0145,train,100.0,100.0,0.02178205413865185,0.02616448484038129,0.8325046057930303,0.019562028322892534,0.02608652762840676,0.7498900812249423
AG,1.0,0.1,0.001,0.0145,val,100.0,100.0,0.015582058483401552,0.02953590328785963,0.5275632957966382,0.015707562180785076,0.02923794216579148,0.5372321379931368
E,0.01,0.05,0.001,0.0145,test,100.0,100.0,0.022546602263617786,0.026743188013487903,0.843078329008619,0.021200596032319788,0.026734469586196012,0.7930060464888905
E,0.01,0.05,0.001,0.0145,train,100.0,100.0,0.019969171067409173,0.02625946126815829,0.7604562356678256,0.019562028322892534,0.02608652762840676,0.7498900812249423
E,0.01,0.05,0.001,0.0145,val,100.0,100.0,0.017059032397967997,0.029781918858196792,0.572798296799472,0.015707562180785076,0.02923794216579148,0.5372321379931368
I,0.01,0.1,0.001,0.0145,test,100.0,100.0,0.021914485549842887,0.026686053121419237,0.8211962049731624,0.021200596032319788,0.026734469586196012,0.7930060464888905
I,0.01,0.1,0.001,0.0145,train,100.0,100.0,0.019758825236454832,0.026185076786306306,0.7545834368541277,0.019562028322892534,0.02608652762840676,0.7498900812249423
I,0.01,0.1,0.001,0.0145,val,100.0,100.0,0.015812441485423146,0.02924719896278151,0.5406480635976322,0.015707562180785076,0.02923794216579148,0.5372321379931368
M,0.1,0.01,0.001,0.0145,test,100.0,100.0,0.02863055865786573,0.028792705885003305,0.9943684616242895,0.021200596032319788,0.026734469586196012,0.7930060464888905
M,0.1,0.01,0.001,0.0145,train,100.0,100.0,0.022570324780162743,0.027452678309481754,0.8221538359535991,0.019562028322892534,0.02608652762840676,0.7498900812249423
M,0.1,0.01,0.001,0.0145,val,100.0,100.0,0.019213237428852503,0.03204491025902918,0.5995722026663902,0.015707562180785076,0.02923794216579148,0.5372321379931368
Q,0.1,0.05,0.001,0.0145,test,100.0,100.0,0.02431939373138894,0.026936100855037795,0.902855014590491,0.021200596032319788,0.026734469586196012,0.7930060464888905
Q,0.1,0.05,0.001,0.0145,train,100.0,100.0,0.0210609092314188,0.025897214737517472,0.8132499747200408,0.019562028322892534,0.02608652762840676,0.7498900812249423
Q,0.1,0.05,0.001,0.0145,val,100.0,100.0,0.017130348252275693,0.02964614865083457,0.5778271050804985,0.015707562180785076,0.02923794216579148,0.5372321379931368
U,0.1,0.1,0.001,0.0145,test,100.0,100.0,0.023123509219862524,0.02672647031467205,0.8651912858954369,0.021200596032319788,0.026734469586196012,0.7930060464888905
U,0.1,0.1,0.001,0.0145,train,100.0,100.0,0.020331687090509497,0.025954340717116494,0.7833636504709093,0.019562028322892534,0.02608652762840676,0.7498900812249423
U,0.1,0.1,0.001,0.0145,val,100.0,100.0,0.015342482551238544,0.029496459206529074,0.5201465858424906,0.015707562180785076,0.02923794216579148,0.5372321379931368
Y,1.0,0.01,0.001,0.0145,test,100.0,100.0,0.02796766979678229,0.03129963970587518,0.8935460618301941,0.021200596032319788,0.026734469586196012,0.7930060464888905
Y,1.0,0.01,0.001,0.0145,train,100.0,100.0,0.02345116974984211,0.028876639909235658,0.8121156001093317,0.019562028322892534,0.02608652762840676,0.7498900812249423
Y,1.0,0.01,0.001,0.0145,val,100.0,100.0,0.022017994467851295,0.03206595665295704,0.6866470476917521,0.015707562180785076,0.02923794216579148,0.5372321379931368
A,0.01,0.01,0.001,0.016,test,100.0,100.0,0.025171841086749115,0.02737930441853434,0.9193747474749482,0.022988249607359214,0.02717349161831352,0.845980705365826
A,0.01,0.01,0.001,0.016,train,100.0,100.0,0.022099828169412854,0.025909224069826695,0.8529714401712575,0.020992857027808738,0.02607898548913529,0.8049721503065967
A,0.01,0.01,0.001,0.016,val,100.0,100.0,0.01933003213383053,0.03136046031012998,0.6163822833611345,0.016943875955279297,0.02927352334116243,0.5788123198301574
AC,1.0,0.05,0.001,0.016,test,100.0,100.0,0.028426839074811285,0.028095849705683372,1.0117807210525183,0.022988249607359214,0.02717349161831352,0.845980705365826
AC,1.0,0.05,0.001,0.016,train,100.0,100.0,0.02432841531413941,0.02664379719769184,0.9130986522947222,0.020992857027808738,0.02607898548913529,0.8049721503065967
AC,1.0,0.05,0.001,0.016,val,100.0,100.0,0.019283877158063206,0.0315023400569892,0.6121411019805396,0.016943875955279297,0.02927352334116243,0.5788123198301574
AG,1.0,0.1,0.001,0.016,test,100.0,100.0,0.026805883261688403,0.026970418796194058,0.9938994074677561,0.022988249607359214,0.02717349161831352,0.845980705365826
AG,1.0,0.1,0.001,0.016,train,100.0,100.0,0.023188253655613996,0.02619541001194532,0.8852029284578773,0.020992857027808738,0.02607898548913529,0.8049721503065967
AG,1.0,0.1,0.001,0.016,val,100.0,100.0,0.016873601372574622,0.029499719440539307,0.5719919271101431,0.016943875955279297,0.02927352334116243,0.5788123198301574
E,0.01,0.05,0.001,0.016,test,100.0,100.0,0.02489899802944571,0.027289552602085848,0.9124003750296068,0.022988249607359214,0.02717349161831352,0.845980705365826
E,0.01,0.05,0.001,0.016,train,100.0,100.0,0.02141969537626517,0.026286464738698938,0.8148564513476108,0.020992857027808738,0.02607898548913529,0.8049721503065967
E,0.01,0.05,0.001,0.016,val,100.0,100.0,0.018564801945111845,0.030065490008388752,0.6174787751443429,0.016943875955279297,0.02927352334116243,0.5788123198301574
I,0.01,0.1,0.001,0.016,test,100.0,100.0,0.0238042710093491,0.027113754296053293,0.8779407952345476,0.022988249607359214,0.02717349161831352,0.845980705365826
I,0.01,0.1,0.001,0.016,train,100.0,100.0,0.021196342226671945,0.026199421176543527,0.8090385693268712,0.020992857027808738,0.02607898548913529,0.8049721503065967
I,0.01,0.1,0.001,0.016,val,100.0,100.0,0.017056199797861618,0.029274905154047914,0.5826218635902427,0.016943875955279297,0.02927352334116243,0.5788123198301574
M,0.1,0.01,0.001,0.016,test,100.0,100.0,0.030421810546708686,0.028705385887146145,1.0597945160971112,0.022988249607359214,0.02717349161831352,0.845980705365826
M,0.1,0.01,0.001,0.016,train,100.0,100.0,0.023926021807554952,0.02707117891272435,0.883818982682912,0.020992857027808738,0.02607898548913529,0.8049721503065967
M,0.1,0.01,0.001,0.016,val,100.0,100.0,0.020351763701159112,0.0324982586496677,0.626241667897519,0.016943875955279297,0.02927352334116243,0.5788123198301574
Q,0.1,0.05,0.001,0.016,test,100.0,100.0,0.026008983205149307,0.027274640303461443,0.9535958280225201,0.022988249607359214,0.02717349161831352,0.845980705365826
Q,0.1,0.05,0.001,0.016,train,100.0,100.0,0.022392465696245943,0.02604957287109882,0.8596097067000307,0.020992857027808738,0.02607898548913529,0.8049721503065967
Q,0.1,0.05,0.001,0.016,val,100.0,100.0,0.0183612746466782,0.029689009008453306,0.6184536048620475,0.016943875955279297,0.02927352334116243,0.5788123198301574
U,0.1,0.1,0.001,0.016,test,100.0,100.0,0.02500343136831248,0.027135753800646655,0.9214201879586341,0.022988249607359214,0.02717349161831352,0.845980705365826
U,0.1,0.1,0.001,0.016,train,100.0,100.0,0.021755414948729207,0.02596490367751315,0.837877745209298,0.020992857027808738,0.02607898548913529,0.8049721503065967
U,0.1,0.1,0.001,0.016,val,100.0,100.0,0.01660539157120164,0.02950149041299805,0.5628661921203347,0.016943875955279297,0.02927352334116243,0.5788123198301574
Y,1.0,0.01,0.001,0.016,test,100.0,100.0,0.029720851314722463,0.03143081758482351,0.9455958704722875,0.022988249607359214,0.02717349161831352,0.845980705365826
Y,1.0,0.01,0.001,0.016,train,100.0,100.0,0.02473015510701371,0.028975633564006,0.8534810827011711,0.020992857027808738,0.02607898548913529,0.8049721503065967
Y,1.0,0.01,0.001,0.016,val,100.0,100.0,0.022656390034603468,0.03187379721285158,0.7108155292133675,0.016943875955279297,0.02927352334116243,0.5788123198301574
A,0.01,0.01,0.001,0.017,test,100.0,100.0,0.025728567627846862,0.027746003726508758,0.9272891289327656,0.024156261641852864,0.02749440010574793,0.878588423390413
A,0.01,0.01,0.001,0.017,train,100.0,100.0,0.022383441073232303,0.0263185328998372,0.8504820978269758,0.02195484344425107,0.026079872004821102,0.8418309506791555
A,0.01,0.01,0.001,0.017,val,100.0,100.0,0.020155046642468838,0.030946152535255282,0.6512941025174612,0.01778641832201696,0.029314052002228665,0.6067540004383548
AC,1.0,0.05,0.001,0.017,test,100.0,100.0,0.029689386405551042,0.028336171032001995,1.0477557596251452,0.024156261641852864,0.02749440010574793,0.878588423390413
AC,1.0,0.05,0.001,0.017,train,100.0,100.0,0.02526597245486264,0.027186258834788802,0.9293655521885109,0.02195484344425107,0.026079872004821102,0.8418309506791555
AC,1.0,0.05,0.001,0.017,val,100.0,100.0,0.02004096517887644,0.0313447187486138,0.6393729463316167,0.01778641832201696,0.029314052002228665,0.6067540004383548
AG,1.0,0.1,0.001,0.017,test,100.0,100.0,0.027929484711215105,0.027181051495680852,1.0275351089572693,0.024156261641852864,0.02749440010574793,0.878588423390413
AG,1.0,0.1,0.001,0.017,train,100.0,100.0,0.02382033053504506,0.026008370594821594,0.9158716978168538,0.02195484344425107,0.026079872004821102,0.8418309506791555
AG,1.0,0.1,0.001,0.017,val,100.0,100.0,0.017614389112068553,0.029462109446230463,0.5978658501563732,0.01778641832201696,0.029314052002228665,0.6067540004383548
E,0.01,0.05,0.001,0.017,test,100.0,100.0,0.02604964424699798,0.02761806201749051,0.9432104334314819,0.024156261641852864,0.02749440010574793,0.878588423390413
E,0.01,0.05,0.001,0.017,train,100.0,100.0,0.022459423027810357,0.02634391684490554,0.8525468387705254,0.02195484344425107,0.026079872004821102,0.8418309506791555
E,0.01,0.05,0.001,0.017,val,100.0,100.0,0.018952293263942852,0.02978378375056948,0.6363292663560299,0.01778641832201696,0.029314052002228665,0.6067540004383548
I,0.01,0.1,0.001,0.017,test,100.0,100.0,0.02490936799731225,0.027431109965121565,0.908069998920067,0.024156261641852864,0.02749440010574793,0.878588423390413
I,0.01,0.1,0.001,0.017,train,100.0,100.0,0.02212610267690996,0.026199052247658294,0.8445382858474617,0.02195484344425107,0.026079872004821102,0.8418309506791555
I,0.01,0.1,0.001,0.017,val,100.0,100.0,0.017920911768211145,0.02934023700182164,0.610796421531554,0.01778641832201696,0.029314052002228665,0.6067540004383548
M,0.1,0.01,0.001,0.017,test,100.0,100.0,0.031463692846215786,0.029486442372578026,1.0670562575025844,0.024156261641852864,0.02749440010574793,0.878588423390413
M,0.1,0.01,0.001,0.017,train,100.0,100.0,0.024753485807988564,0.02748599861695879,0.9005852816937545,0.02195484344425107,0.026079872004821102,0.8418309506791555
M,0.1,0.01,0.001,0.017,val,100.0,100.0,0.02111002106808302,0.03208126276516352,0.6580171491986283,0.01778641832201696,0.029314052002228665,0.6067540004383548
Q,0.1,0.05,0.001,0.017,test,100.0,100.0,0.027292538659845565,0.0275849487892811,0.9893996493283845,0.024156261641852864,0.02749440010574793,0.878588423390413
Q,0.1,0.05,0.001,0.017,train,100.0,100.0,0.023474429594769853,0.02595636502489053,0.9043804697366123,0.02195484344425107,0.026079872004821102,0.8418309506791555
Q,0.1,0.05,0.001,0.017,val,100.0,100.0,0.019434114207043173,0.02993746743509614,0.6491569217912907,0.01778641832201696,0.029314052002228665,0.6067540004383548
U,0.1,0.1,0.001,0.017,test,100.0,100.0,0.026122309494529653,0.027412042769166912,0.9529501217238395,0.024156261641852864,0.02749440010574793,0.878588423390413
U,0.1,0.1,0.001,0.017,train,100.0,100.0,0.022669665217379217,0.025964448402422284,0.8731040561751817,0.02195484344425107,0.026079872004821102,0.8418309506791555
U,0.1,0.1,0.001,0.017,val,100.0,100.0,0.017474775560756346,0.0295092919253058,0.5921787484564688,0.01778641832201696,0.029314052002228665,0.6067540004383548
Y,1.0,0.01,0.001,0.017,test,100.0,100.0,0.03069345002914513,0.03165019049672894,0.9697714151624947,0.024156261641852864,0.02749440010574793,0.878588423390413
Y,1.0,0.01,0.001,0.017,train,100.0,100.0,0.025778922504323086,0.028987971509093668,0.8892972209299577,0.02195484344425107,0.026079872004821102,0.8418309506791555
Y,1.0,0.01,0.001,0.017,val,100.0,100.0,0.023275752475265473,0.032019047123620366,0.7269345769308694,0.01778641832201696,0.029314052002228665,0.6067540004383548
A,0.01,0.01,0.001,0.0185,test,100.0,100.0,0.02662389179672493,0.027871934137074977,0.9552222556508866,0.025906826154676543,0.028009245948780924,0.9249383650358205
A,0.01,0.01,0.001,0.0185,train,100.0,100.0,0.024055367283365988,0.026354466691773736,0.9127624384811343,0.02341234481045071,0.026110021858827926,0.8966803986660855
A,0.01,0.01,0.001,0.0185,val,100.0,100.0,0.021543386073671605,0.031038628750273866,0.6940830487811881,0.019034947968353713,0.0294383476072195,0.6466038183148213
AC,1.0,0.05,0.001,0.0185,test,100.0,100.0,0.031814716716771246,0.028960561920462567,1.0985531566358688,0.025906826154676543,0.028009245948780924,0.9249383650358205
AC,1.0,0.05,0.001,0.0185,train,100.0,100.0,0.02652472265369906,0.026503871264350998,1.0007867299135023,0.02341234481045071,0.026110021858827926,0.8966803986660855
AC,1.0,0.05,0.001,0.0185,val,100.0,100.0,0.021394792555474346,0.0313890169027909,0.6816012308079156,0.019034947968353713,0.0294383476072195,0.6466038183148213
AG,1.0,0.1,0.001,0.0185,test,100.0,100.0,0.02977852732243178,0.027659943106667643,1.0765939469404346,0.025906826154676543,0.028009245948780924,0.9249383650358205
AG,1.0,0.1,0.001,0.0185,train,100.0,100.0,0.025363250357615788,0.02612981413885463,0.9706632516352408,0.02341234481045071,0.026110021858827926,0.8966803986660855
AG,1.0,0.1,0.001,0.0185,val,100.0,100.0,0.018941126978411594,0.02960294587823057,0.6398392597711261,0.019034947968353713,0.0294383476072195,0.6466038183148213
E,0.01,0.05,0.001,0.0185,test,100.0,100.0,0.02734082684262282,0.027979512699452935,0.9771730885856431,0.025906826154676543,0.028009245948780924,0.9249383650358205
E,0.01,0.05,0.001,0.0185,train,100.0,100.0,0.023835865720952365,0.026335785599876486,0.9050751734612801,0.02341234481045071,0.026110021858827926,0.8966803986660855
E,0.01,0.05,0.001,0.0185,val,100.0,100.0,0.019978587217979914,0.02976590876245104,0.6711902323140633,0.019034947968353713,0.0294383476072195,0.6466038183148213
I,0.01,0.1,0.001,0.0185,test,100.0,100.0,0.026625052829268917,0.02793724926887294,0.9530305783533574,0.025906826154676543,0.028009245948780924,0.9249383650358205
I,0.01,0.1,0.001,0.0185,train,100.0,100.0,0.02358506179007035,0.026210604353718785,0.8998289955807238,0.02341234481045071,0.026110021858827926,0.8966803986660855
I,0.01,0.1,0.001,0.0185,val,100.0,100.0,0.01917819023361511,0.029468763628252244,0.6507972467015153,0.019034947968353713,0.0294383476072195,0.6466038183148213
M,0.1,0.01,0.001,0.0185,test,100.0,100.0,0.033218148353133276,0.0298213591266318,1.1139045746025065,0.025906826154676543,0.028009245948780924,0.9249383650358205
M,0.1,0.01,0.001,0.0185,train,100.0,100.0,0.026105260691584777,0.027614863068783406,0.9453337003922914,0.02341234481045071,0.026110021858827926,0.8966803986660855
M,0.1,0.01,0.001,0.0185,val,100.0,100.0,0.022397180215854285,0.031997956059259876,0.6999565901545395,0.019034947968353713,0.0294383476072195,0.6466038183148213
Q,0.1,0.05,0.001,0.0185,test,100.0,100.0,0.029163356084024882,0.02801649617178451,1.0409351656312558,0.025906826154676543,0.028009245948780924,0.9249383650358205
Q,0.1,0.05,0.001,0.0185,train,100.0,100.0,0.024913286842764587,0.02600340537349925,0.9580778549565009,0.02341234481045071,0.026110021858827926,0.8966803986660855
Q,0.1,0.05,0.001,0.0185,val,100.0,100.0,0.02057678778947074,0.02995623133725436,0.6868950755896324,0.019034947968353713,0.0294383476072195,0.6466038183148213
U,0.1,0.1,0.001,0.0185,test,100.0,100.0,0.027911605109961383,0.027870888509727503,1.0014609006533182,0.025906826154676543,0.028009245948780924,0.9249383650358205
U,0.1,0.1,0.001,0.0185,train,100.0,100.0,0.02414703799443834,0.025978092766336617,0.9295154271217115,0.02341234481045071,0.026110021858827926,0.8966803986660855
U,0.1,0.1,0.001,0.0185,val,100.0,100.0,0.018739558131273423,0.02963939647117926,0.6322516772182973,0.019034947968353713,0.0294383476072195,0.6466038183148213
Y,1.0,0.01,0.001,0.0185,test,100.0,100.0,0.032357057465544355,0.031967621733765494,1.0121821927827475,0.025906826154676543,0.028009245948780924,0.9249383650358205
Y,1.0,0.01,0.001,0.0185,train,100.0,100.0,0.027140547728033763,0.029058451949827223,0.9339984034235912,0.02341234481045071,0.026110021858827926,0.8966803986660855
Y,1.0,0.01,0.001,0.0185,val,100.0,100.0,0.024707441808030316,0.032549081077987034,0.7590826219662741,0.019034947968353713,0.0294383476072195,0.6466038183148213
A,0.01,0.01,0.001,0.02,test,100.0,100.0,0.028625180352150014,0.028571861840320636,1.0018661195803582,0.02778173519304589,0.02867412374625526,0.9688782624335717
A,0.01,0.01,0.001,0.02,train,100.0,100.0,0.025469779553484204,0.026437377088024246,0.9634003958758167,0.024875964024191354,0.026167088698864575,0.9506584515196793
A,0.01,0.01,0.001,0.02,val,100.0,100.0,0.02283609283463768,0.03122390823433376,0.7313656145323854,0.02033093087769611,0.029577475206515356,0.6873788494472379
AC,1.0,0.05,0.001,0.02,test,100.0,100.0,0.03347407688870465,0.029370584416521423,1.139714362262919,0.02778173519304589,0.02867412374625526,0.9688782624335717
AC,1.0,0.05,0.001,0.02,train,100.0,100.0,0.02781223014929489,0.026620359359050785,1.0447729038185993,0.024875964024191354,0.026167088698864575,0.9506584515196793
AC,1.0,0.05,0.001,0.02,val,100.0,100.0,0.02287540060522636,0.03175714739855099,0.7203229029805679,0.02033093087769611,0.029577475206515356,0.6873788494472379
AG,1.0,0.1,0.001,0.02,test,100.0,100.0,0.03168359507811764,0.028234541355595628,1.1221572427177504,0.02778173519304589,0.02867412374625526,0.9688782624335717
AG,1.0,0.1,0.001,0.02,train,100.0,100.0,0.026895823534399812,0.02638971355656994,1.0191783050515413,0.024875964024191354,0.026167088698864575,0.9506584515196793
AG,1.0,0.1,0.001,0.02,val,100.0,100.0,0.020323971695166348,0.02977002009673754,0.6826992937337966,0.02033093087769611,0.029577475206515356,0.6873788494472379
E,0.01,0.05,0.001,0.02,test,100.0,100.0,0.02928737758182327,0.028716874261989985,1.0198664838522675,0.02778173519304589,0.02867412374625526,0.9688782624335717
E,0.01,0.05,0.001,0.02,train,100.0,100.0,0.02536557074135168,0.026347800700150286,0.9627206091719176,0.024875964024191354,0.026167088698864575,0.9506584515196793
E,0.01,0.05,0.001,0.02,val,100.0,100.0,0.021281262925137264,0.02992323469941031,0.7111952680986543,0.02033093087769611,0.029577475206515356,0.6873788494472379
I,0.01,0.1,0.001,0.02,test,100.0,100.0,0.028500736774175653,0.028591938353292063,0.9968102344448879,0.02778173519304589,0.02867412374625526,0.9688782624335717
I,0.01,0.1,0.001,0.02,train,100.0,100.0,0.02503979747364656,0.026267045739182024,0.9532780245378687,0.024875964024191354,0.026167088698864575,0.9506584515196793
I,0.01,0.1,0.001,0.02,val,100.0,100.0,0.02046581710477673,0.029608056467763252,0.6912246038968596,0.02033093087769611,0.029577475206515356,0.6873788494472379
M,0.1,0.01,0.001,0.02,test,100.0,100.0,0.03449518121334552,0.02880904698188067,1.1973732152210295,0.02778173519304589,0.02867412374625526,0.9688782624335717
M,0.1,0.01,0.001,0.02,train,100.0,100.0,0.027234927963674563,0.026884868080699315,1.0130207029810028,0.024875964024191354,0.026167088698864575,0.9506584515196793
M,0.1,0.01,0.001,0.02,val,100.0,100.0,0.023730050228837316,0.0322838185083532,0.7350447166577367,0.02033093087769611,0.029577475206515356,0.6873788494472379
Q,0.1,0.05,0.001,0.02,test,100.0,100.0,0.03146120372431382,0.028773176589744584,1.0934212851018295,0.02778173519304589,0.02867412374625526,0.9688782624335717
Q,0.1,0.05,0.001,0.02,train,100.0,100.0,0.026445870218659722,0.026316940499305247,1.0048991150150217,0.024875964024191354,0.026167088698864575,0.9506584515196793
Q,0.1,0.05,0.001,0.02,val,100.0,100.0,0.021297879731303603,0.029574602853486193,0.7201408531534317,0.02033093087769611,0.029577475206515356,0.6873788494472379
U,0.1,0.1,0.001,0.02,test,100.0,100.0,0.029697349450557606,0.028466785444296865,1.0432280633732056,0.02778173519304589,0.02867412374625526,0.9688782624335717
