grid_case,C_svm_init,tau,lambda_hinge,goal_monthly,split,train_feas_pct,val_feas_pct,nn_mean_ret,nn_vol,nn_sharpe,svm_mean_ret,svm_vol,svm_sharpe
AC,1.0,0.05,0.0,0.006500000000000001,val,100.0,100.0,0.012301507420840659,0.0314772452281453,0.39080635332886404,0.00978585099819604,0.02835532032769281,0.3451151630367482
AG,1.0,0.1,0.0,0.006500000000000001,test,100.0,100.0,0.015007433048273289,0.025274046137156662,0.5937883062425968,0.012096578624363731,0.025023236758615015,0.483413826139646
AG,1.0,0.1,0.0,0.006500000000000001,train,100.0,100.0,0.014040870157560382,0.02603871034723568,0.5392306289282779,0.012666446306193669,0.025942239728854885,0.48825569565671895
AG,1.0,0.1,0.0,0.006500000000000001,val,100.0,100.0,0.009489654898984672,0.028553801824904843,0.33234295582927875,0.00978585099819604,0.02835532032769281,0.3451151630367482
E,0.01,0.05,0.0,0.006500000000000001,test,100.0,100.0,0.01239971881355962,0.025027210650735873,0.4954494923987697,0.012096578624363731,0.025023236758615015,0.483413826139646
E,0.01,0.05,0.0,0.006500000000000001,train,100.0,100.0,0.012834513644277049,0.02589099664411837,0.4957133871745698,0.012666446306193669,0.025942239728854885,0.48825569565671895
E,0.01,0.05,0.0,0.006500000000000001,val,100.0,100.0,0.009785851679134734,0.02835532368583845,0.3451151461789514,0.00978585099819604,0.02835532032769281,0.3451151630367482
I,0.01,0.1,0.0,0.006500000000000001,test,100.0,100.0,0.012096578867704903,0.025023236764198886,0.4834138357563816,0.012096578624363731,0.025023236758615015,0.483413826139646
I,0.01,0.1,0.0,0.006500000000000001,train,100.0,100.0,0.012693388452682048,0.025938367075722876,0.48936729190146716,0.012666446306193669,0.025942239728854885,0.48825569565671895
I,0.01,0.1,0.0,0.006500000000000001,val,100.0,100.0,0.009785850618602803,0.028355325566701336,0.345115085885297,0.00978585099819604,0.02835532032769281,0.3451151630367482
M,0.1,0.01,0.0,0.006500000000000001,test,100.0,100.0,0.0176215189010491,0.026153224606721943,0.6737799703615213,0.012096578624363731,0.025023236758615015,0.483413826139646
M,0.1,0.01,0.0,0.006500000000000001,train,100.0,100.0,0.015627672107040802,0.025757282724958863,0.6067282901426099,0.012666446306193669,0.025942239728854885,0.48825569565671895
M,0.1,0.01,0.0,0.006500000000000001,val,100.0,100.0,0.013299003269628032,0.03176025910325863,0.4187309437864382,0.00978585099819604,0.02835532032769281,0.3451151630367482
Q,0.1,0.05,0.0,0.006500000000000001,test,100.0,100.0,0.014071797868893737,0.025420311247272186,0.553565128745235,0.012096578624363731,0.025023236758615015,0.483413826139646
Q,0.1,0.05,0.0,0.006500000000000001,train,100.0,100.0,0.013085775757351828,0.02600140165550521,0.503271936268018,0.012666446306193669,0.025942239728854885,0.48825569565671895
Q,0.1,0.05,0.0,0.006500000000000001,val,100.0,100.0,0.011171550667277706,0.028852151027590995,0.3871999233681841,0.00978585099819604,0.02835532032769281,0.3451151630367482
U,0.1,0.1,0.0,0.006500000000000001,test,100.0,100.0,0.013161647373505475,0.025091068831240713,0.5245550702325381,0.012096578624363731,0.025023236758615015,0.483413826139646
U,0.1,0.1,0.0,0.006500000000000001,train,100.0,100.0,0.01311300933621157,0.025838254596960455,0.5075036816630272,0.012666446306193669,0.025942239728854885,0.48825569565671895
U,0.1,0.1,0.0,0.006500000000000001,val,100.0,100.0,0.00952386424111325,0.02857514835844107,0.33329185631215175,0.00978585099819604,0.02835532032769281,0.3451151630367482
Y,1.0,0.01,0.0,0.006500000000000001,test,100.0,100.0,0.01947803260146784,0.03085164088916859,0.6313451096753449,0.012096578624363731,0.025023236758615015,0.483413826139646
Y,1.0,0.01,0.0,0.006500000000000001,train,100.0,100.0,0.017419376486703272,0.02848866075661851,0.6114494687871538,0.012666446306193669,0.025942239728854885,0.48825569565671895
Y,1.0,0.01,0.0,0.006500000000000001,val,100.0,100.0,0.01647836348757879,0.032393603374206076,0.5086918950236718,0.00978585099819604,0.02835532032769281,0.3451151630367482
A,0.01,0.01,0.0,0.0075,test,100.0,100.0,0.01356461207758339,0.025160497205916264,0.5391233712923078,0.013152638448894806,0.025206655741028546,0.521792283097858
